user_id,nome,nome,responsavel,documento,telefone,email,cidade,uf,regiao,culturas,cluster,area_total,tipo_solo,praga_comum,safra_principal
user_360,Granja Verde do Melo,Granja Verde do Melo,Gabriel Melo,976.572.066-59,(83) 97431-3662,granjaverdedomelo@ruraltec.com.br,Cidade RJ,RJ,Outra,Cana-de-Açúcar / Algodão,PLATINUM,2100,Argissolo,Percevejos / Cigarrinha,Abr-Ago
user_361,Granja Progresso do Costa,Granja Progresso do Costa,Fernanda Costa,931.514.904-50,(73) 74868-1278,granjaprogressodocosta@ruraltec.com.br,Cidade TO,TO,Outra,Milho,SILVER,1900,Neossolo,Lagarta,Abr-Ago
user_362,Granja Ouro da Barbosa,Granja Ouro da Barbosa,Daniela Barbosa,499.096.121-34,(46) 95032-1091,granjaourodabarbosa@agrocorp.com.br,Cidade AP,AP,Outra,Algodão / Milho,DIAMOND,3100,Neossolo,Cigarrinha / Nematoides,Nov-Abr
user_363,Chácara Horizonte da Ferreira,Chácara Horizonte da Ferreira,Júlia Ferreira,336.986.511-39,(77) 30316-1215,chácarahorizontedaferreira@ruraltec.com.br,Cidade BA,BA,Nordeste,Café,GOLD,1700,Neossolo,Lagarta / Ferrugem,Abr-Ago
user_364,Sítio Lider do Melo,Sítio Lider do Melo,Yasmin Melo,894.300.058-04,(70) 48480-2479,sítioliderdomelo@agrocorp.com.br,Cidade RS,RS,Outra,Café / Milho,GOLD,1900,Terra Roxa,Cigarrinha,Out-Mar
user_365,Granja São João do Ferreira Agro,Granja São João do Ferreira Agro,Helena Ferreira,234.877.054-49,(81) 67679-4328,granjasãojoãodoferreiraagro@fazenda.com.br,Cidade PI,PI,Nordeste,Cana-de-Açúcar / Soja,SILVER,1100,Latossolo Vermelho,Ferrugem / Nematoides,Out-Mar
user_366,Fazenda Esperança do Ribeiro,Fazenda Esperança do Ribeiro,Bruno Ribeiro,076.554.694-61,(88) 82338-6800,fazendaesperançadoribeiro@fazenda.com.br,Cidade PB,PB,Outra,Cana-de-Açúcar,SILVER,1000,Argissolo,Nematoides / Lagarta,Set-Fev
user_367,Agropecuária Lider do Melo,Agropecuária Lider do Melo,Renata Melo,767.512.147-96,(17) 69997-1988,agropecuárialiderdomelo@agrocorp.com.br,Cidade AP,AP,Outra,Milho,SILVER,1400,Neossolo,Nematoides / Percevejos,Abr-Ago
user_368,Chácara Progresso do Oliveira,Chácara Progresso do Oliveira,Tatiana Oliveira,615.327.141-04,(66) 47615-3056,chácaraprogressodooliveira@fazenda.com.br,Cidade SE,SE,Outra,Algodão,GOLD,2700,Terra Roxa,Cigarrinha / Lagarta,Out-Mar
user_369,Agropecuária Boa Vista da Pereira Comércio,Agropecuária Boa Vista da Pereira Comércio,Júlia Pereira,477.064.113-67,(22) 71836-8716,agropecuáriaboavistadapereiracomércio@agrocorp.com.br,Cidade MG,MG,Outra,Trigo,GOLD,2200,Latossolo Amarelo,Cigarrinha / Ferrugem,Set-Fev
user_37,Fazenda Boa Vista da Silva LTDA,Fazenda Boa Vista da Silva LTDA,Bruno Silva,840.979.865-84,(71) 35011-1725,fazendaboavistadasilva@fazenda.com.br,Cidade PE,PE,Nordeste,Cana-de-Açúcar / Milho,DIAMOND,1200,Argissolo,Percevejos / Lagarta,Set-Fev
user_370,Sítio Verde da Barbosa,Sítio Verde da Barbosa,Renata Barbosa,162.967.965-48,(35) 67738-1265,sítioverdedabarbosa@fazenda.com.br,Cidade TO,TO,Outra,Soja,DIAMOND,3200,Terra Roxa,Cigarrinha / Lagarta,Out-Mar
user_371,Fazenda São João da Barbosa,Fazenda São João da Barbosa,Tatiana Barbosa,704.002.187-18,(35) 68185-6884,fazendasãojoãodabarbosa@agrocorp.com.br,Goiânia,MT,Centro-Oeste,Soja,DIAMOND,2800,Latossolo Amarelo,Nematoides,Out-Mar
user_372,Granja Esperança do Souza,Granja Esperança do Souza,Helena Souza,173.278.620-30,(20) 12525-8820,granjaesperançadosouza@agrocorp.com.br,Cidade MG,MG,Outra,Trigo / Cana-de-Açúcar,GOLD,600,Latossolo Vermelho,Percevejos / Nematoides,Nov-Abr
user_373,Sítio Progresso da Almeida,Sítio Progresso da Almeida,Igor Almeida,498.268.990-10,(22) 62399-7981,sítioprogressodaalmeida@fazenda.com.br,Cidade AM,AM,Outra,Soja / Cana-de-Açúcar,PLATINUM,2500,Terra Roxa,Cigarrinha,Nov-Abr
user_374,Chácara Lider do Ribeiro,Chácara Lider do Ribeiro,Renata Ribeiro,369.338.073-58,(80) 53141-3255,chácaraliderdoribeiro@agrocorp.com.br,Cidade BA,BA,Nordeste,Milho / Cana-de-Açúcar,GOLD,1000,Argissolo,Ferrugem,Nov-Abr
user_375,Granja São João da Almeida,Granja São João da Almeida,Gabriel Almeida,820.631.459-79,(39) 95767-7404,granjasãojoãodaalmeida@agrocorp.com.br,Cidade PR,PR,Sul,Trigo / Milho,GOLD,2000,Neossolo,Lagarta,Abr-Ago
user_376,Granja Lider do Ferreira,Granja Lider do Ferreira,Renata Ferreira,738.926.744-29,(14) 57526-0791,granjaliderdoferreira@fazenda.com.br,Cidade SE,SE,Outra,Trigo / Soja,PLATINUM,1100,Neossolo,Percevejos,Out-Mar
user_377,Agropecuária Verde do Ribeiro,Agropecuária Verde do Ribeiro,Renata Ribeiro,062.145.699-27,(85) 77730-3250,agropecuáriaverdedoribeiro@fazenda.com.br,Cidade PE,PE,Nordeste,Algodão,SILVER,2300,Argissolo,Nematoides / Cigarrinha,Out-Mar
user_378,Cooperativa Horizonte do Nascimento Rural,Cooperativa Horizonte do Nascimento Rural,Júlia Nascimento,802.894.491-97,(97) 71202-3001,cooperativahorizontedonascimentorural@fazenda.com.br,Cidade RS,RS,Outra,Algodão / Cana-de-Açúcar,GOLD,800,Terra Roxa,Cigarrinha / Nematoides,Set-Fev
user_379,Cooperativa Progresso do Silva,Cooperativa Progresso do Silva,Eduardo Silva,950.003.543-50,(42) 71834-3917,cooperativaprogressodosilva@fazenda.com.br,Cidade SC,SC,Outra,Algodão / Trigo,DIAMOND,800,Argissolo,Ferrugem,Nov-Abr
user_38,Fazenda Verde do Lima,Fazenda Verde do Lima,Mariana Lima,483.019.358-20,(13) 30410-6498,fazendaverdedolima@agrocorp.com.br,Cidade DF,DF,Outra,Trigo,DIAMOND,1700,Terra Roxa,Ferrugem / Nematoides,Out-Mar
user_380,Chácara São João do Ribeiro,Chácara São João do Ribeiro,Ana Ribeiro,583.127.811-58,(75) 62434-8249,chácarasãojoãodoribeiro@fazenda.com.br,Lucas do Rio Verde,MT,Centro-Oeste,Soja / Café,PLATINUM,2200,Argissolo,Lagarta,Set-Fev
user_381,Sítio Lider do Oliveira,Sítio Lider do Oliveira,Clara Oliveira,721.165.668-46,(86) 84079-0630,sítioliderdooliveira@agrocorp.com.br,Sorriso,MT,Centro-Oeste,Cana-de-Açúcar,DIAMOND,3300,Latossolo Amarelo,Nematoides / Lagarta,Out-Mar
user_382,Chácara Lider da Costa,Chácara Lider da Costa,Karen Costa,484.532.737-89,(89) 98811-0253,chácaraliderdacosta@ruraltec.com.br,Cidade RR,RR,Norte,Café / Milho,PLATINUM,800,Latossolo Amarelo,Cigarrinha / Nematoides,Abr-Ago
user_383,Fazenda Esperança da Ferreira LTDA,Fazenda Esperança da Ferreira LTDA,Nicolas Ferreira,986.724.336-12,(58) 11298-1894,fazendaesperançadaferreira@agrocorp.com.br,Cidade RO,RO,Outra,Trigo / Cana-de-Açúcar,SILVER,2400,Latossolo Amarelo,Lagarta / Ferrugem,Set-Fev
user_384,Cooperativa Esperança do Costa LTDA,Cooperativa Esperança do Costa LTDA,Igor Costa,098.922.632-49,(13) 55252-9292,cooperativaesperançadocosta@ruraltec.com.br,Cidade AL,AL,Outra,Cana-de-Açúcar / Trigo,DIAMOND,1300,Neossolo,Nematoides / Percevejos,Out-Mar
user_385,Fazenda Horizonte do Melo,Fazenda Horizonte do Melo,Carlos Melo,429.682.990-03,(57) 35731-0048,fazendahorizontedomelo@fazenda.com.br,Lucas do Rio Verde,MT,Centro-Oeste,Milho,PLATINUM,1700,Terra Roxa,Lagarta / Nematoides,Out-Mar
user_386,Granja Verde do Melo,Granja Verde do Melo,Igor Melo,348.225.606-79,(84) 35382-2152,granjaverdedomelo@agrocorp.com.br,Cidade PI,PI,Nordeste,Milho,SILVER,1000,Terra Roxa,Nematoides / Lagarta,Out-Mar
user_387,Sítio Progresso da Barbosa,Sítio Progresso da Barbosa,Clara Barbosa,650.283.599-30,(26) 87074-0927,sítioprogressodabarbosa@ruraltec.com.br,Cidade PR,PR,Sul,Cana-de-Açúcar,SILVER,1000,Neossolo,Nematoides,Nov-Abr
user_388,Agropecuária São João do Oliveira,Agropecuária São João do Oliveira,Helena Oliveira,996.209.566-07,(22) 50131-1396,agropecuáriasãojoãodooliveira@agrocorp.com.br,Cidade AP,AP,Outra,Milho / Algodão,DIAMOND,3600,Latossolo Vermelho,Lagarta / Nematoides,Abr-Ago
user_389,Fazenda Esperança do Martins,Fazenda Esperança do Martins,Helena Martins,058.009.671-99,(14) 37325-1176,fazendaesperançadomartins@agrocorp.com.br,Cidade CE,CE,Outra,Café,SILVER,1900,Argissolo,Lagarta,Abr-Ago
user_39,Agropecuária Progresso da Ferreira,Agropecuária Progresso da Ferreira,Gabriel Ferreira,354.497.809-78,(79) 56241-3561,agropecuáriaprogressodaferreira@fazenda.com.br,Cidade AM,AM,Outra,Cana-de-Açúcar,DIAMOND,3000,Latossolo Vermelho,Cigarrinha,Out-Mar
user_390,Cooperativa Lider do Rocha,Cooperativa Lider do Rocha,Olivia Rocha,715.630.259-99,(80) 68173-9655,cooperativaliderdorocha@ruraltec.com.br,Lucas do Rio Verde,MT,Centro-Oeste,Trigo / Soja,PLATINUM,900,Neossolo,Nematoides,Out-Mar
user_391,Granja Progresso do Souza EIRELI,Granja Progresso do Souza EIRELI,Renata Souza,916.604.772-27,(99) 20557-6301,granjaprogressodosouza@fazenda.com.br,Cidade CE,CE,Outra,Soja / Trigo,PLATINUM,500,Terra Roxa,Percevejos / Cigarrinha,Abr-Ago
user_392,Chácara Verde do Almeida,Chácara Verde do Almeida,Helena Almeida,837.320.628-70,(11) 52564-3338,chácaraverdedoalmeida@ruraltec.com.br,Cidade RS,RS,Outra,Trigo / Soja,DIAMOND,1300,Terra Roxa,Nematoides,Nov-Abr
user_393,Agropecuária São João do Nascimento,Agropecuária São João do Nascimento,Olivia Nascimento,811.797.533-03,(41) 81873-6944,agropecuáriasãojoãodonascimento@agrocorp.com.br,Cidade SE,SE,Outra,Café,GOLD,1000,Latossolo Vermelho,Lagarta / Ferrugem,Set-Fev
user_394,Sítio Progresso do Ribeiro,Sítio Progresso do Ribeiro,Samuel Ribeiro,180.648.577-36,(57) 12612-3710,sítioprogressodoribeiro@ruraltec.com.br,Sorriso,MT,Centro-Oeste,Trigo / Café,GOLD,2000,Latossolo Amarelo,Percevejos / Ferrugem,Nov-Abr
user_395,Cooperativa Progresso do Pereira,Cooperativa Progresso do Pereira,Eduardo Pereira,374.591.223-52,(89) 54654-1908,cooperativaprogressodopereira@fazenda.com.br,Cidade PA,PA,Norte,Soja / Cana-de-Açúcar,SILVER,500,Neossolo,Cigarrinha,Out-Mar
user_396,Agropecuária Boa Vista do Silva,Agropecuária Boa Vista do Silva,Renata Silva,599.742.487-12,(61) 63269-7071,agropecuáriaboavistadosilva@ruraltec.com.br,Goiânia,GO,Centro-Oeste,Trigo,DIAMOND,1500,Argissolo,Percevejos / Ferrugem,Set-Fev
user_397,Granja Progresso da Oliveira,Granja Progresso da Oliveira,Renata Oliveira,532.928.861-32,(42) 24623-9277,granjaprogressodaoliveira@agrocorp.com.br,Cidade RS,RS,Outra,Café,DIAMOND,1500,Neossolo,Lagarta,Abr-Ago
user_398,Chácara Boa Vista da Almeida,Chácara Boa Vista da Almeida,Yasmin Almeida,357.942.257-74,(67) 55696-6127,chácaraboavistadaalmeida@agrocorp.com.br,Cidade AP,AP,Outra,Milho / Soja,SILVER,1500,Latossolo Amarelo,Nematoides / Cigarrinha,Set-Fev
user_399,Agropecuária Ouro do Ferreira,Agropecuária Ouro do Ferreira,Nicolas Ferreira,563.774.314-33,(39) 38062-9884,agropecuáriaourodoferreira@fazenda.com.br,Cidade AP,AP,Outra,Cana-de-Açúcar,DIAMOND,3700,Latossolo Amarelo,Cigarrinha / Percevejos,Out-Mar
user_4,Chácara Verde do Barbosa,Chácara Verde do Barbosa,Júlia Barbosa,242.521.877-38,(31) 34069-6630,chácaraverdedobarbosa@ruraltec.com.br,Cidade MG,MG,Outra,Cana-de-Açúcar / Café,SILVER,2400,Terra Roxa,Nematoides / Lagarta,Set-Fev
user_40,Fazenda Progresso do Oliveira,Fazenda Progresso do Oliveira,Yasmin Oliveira,207.462.854-28,(35) 32838-6170,fazendaprogressodooliveira@fazenda.com.br,Cidade ES,ES,Outra,Cana-de-Açúcar / Trigo,DIAMOND,2500,Terra Roxa,Cigarrinha,Abr-Ago
user_400,Fazenda Verde do Barbosa,Fazenda Verde do Barbosa,Igor Barbosa,298.096.609-42,(34) 79955-6266,fazendaverdedobarbosa@agrocorp.com.br,Goiânia,MS,Centro-Oeste,Soja,PLATINUM,2100,Terra Roxa,Nematoides,Set-Fev
user_401,Cooperativa Progresso do Rocha,Cooperativa Progresso do Rocha,Gabriel Rocha,161.546.949-56,(71) 28269-6966,cooperativaprogressodorocha@fazenda.com.br,Cidade AP,AP,Outra,Cana-de-Açúcar,PLATINUM,1000,Neossolo,Nematoides,Nov-Abr
user_402,Cooperativa São João do Nascimento,Cooperativa São João do Nascimento,Olivia Nascimento,093.733.510-85,(68) 65068-1645,cooperativasãojoãodonascimento@ruraltec.com.br,Cidade RS,RS,Outra,Soja,SILVER,2100,Terra Roxa,Lagarta / Ferrugem,Set-Fev
user_403,Sítio Boa Vista do Silva,Sítio Boa Vista do Silva,Renata Silva,562.427.144-76,(58) 10780-3987,sítioboavistadosilva@agrocorp.com.br,Cidade RJ,RJ,Outra,Trigo / Milho,GOLD,2300,Terra Roxa,Ferrugem / Nematoides,Out-Mar
user_404,Chácara Progresso do Silva,Chácara Progresso do Silva,Fernanda Silva,562.700.497-98,(50) 77996-8750,chácaraprogressodosilva@fazenda.com.br,Cidade RN,RN,Nordeste,Soja / Cana-de-Açúcar,PLATINUM,1300,Terra Roxa,Nematoides / Cigarrinha,Nov-Abr
user_405,Cooperativa São João da Rocha,Cooperativa São João da Rocha,Rafael Rocha,134.184.710-62,(69) 85363-3891,cooperativasãojoãodarocha@agrocorp.com.br,Cidade AP,AP,Outra,Trigo,SILVER,1100,Latossolo Vermelho,Cigarrinha / Ferrugem,Set-Fev
user_406,Fazenda São João do Ferreira,Fazenda São João do Ferreira,Bruno Ferreira,882.903.416-70,(61) 55971-2468,fazendasãojoãodoferreira@fazenda.com.br,Cidade SC,SC,Outra,Cana-de-Açúcar / Café,SILVER,1200,Latossolo Amarelo,Cigarrinha / Percevejos,Nov-Abr
user_407,Granja Progresso da Barbosa,Granja Progresso da Barbosa,Júlia Barbosa,715.754.106-80,(89) 73326-7920,granjaprogressodabarbosa@fazenda.com.br,Cidade RJ,RJ,Outra,Cana-de-Açúcar,DIAMOND,900,Neossolo,Cigarrinha / Percevejos,Out-Mar
user_408,Cooperativa Horizonte da Ferreira,Cooperativa Horizonte da Ferreira,Mariana Ferreira,380.855.835-55,(68) 41729-7154,cooperativahorizontedaferreira@ruraltec.com.br,Cidade CE,CE,Outra,Trigo / Milho,SILVER,800,Argissolo,Nematoides,Out-Mar
user_409,Sítio Boa Vista da Pereira,Sítio Boa Vista da Pereira,Igor Pereira,651.436.180-80,(45) 85046-5202,sítioboavistadapereira@agrocorp.com.br,Cidade MG,MG,Outra,Soja,SILVER,2000,Latossolo Vermelho,Cigarrinha,Nov-Abr
user_41,Cooperativa Verde do Almeida,Cooperativa Verde do Almeida,Ana Almeida,837.065.442-81,(16) 15338-0260,cooperativaverdedoalmeida@ruraltec.com.br,Cidade PR,PR,Sul,Algodão / Milho,PLATINUM,2300,Argissolo,Nematoides,Out-Mar
user_410,Agropecuária São João da Rocha,Agropecuária São João da Rocha,Karen Rocha,617.961.865-89,(54) 34163-4685,agropecuáriasãojoãodarocha@fazenda.com.br,Cidade DF,DF,Outra,Soja,GOLD,2400,Latossolo Amarelo,Cigarrinha,Abr-Ago
user_411,Agropecuária Esperança da Ribeiro,Agropecuária Esperança da Ribeiro,Clara Ribeiro,157.820.039-54,(84) 40745-4731,agropecuáriaesperançadaribeiro@ruraltec.com.br,Cidade ES,ES,Outra,Milho,DIAMOND,1700,Latossolo Vermelho,Percevejos / Cigarrinha,Set-Fev
user_412,Chácara São João do Rocha,Chácara São João do Rocha,Paulo Rocha,761.754.705-00,(78) 23904-4281,chácarasãojoãodorocha@ruraltec.com.br,Cidade PE,PE,Nordeste,Trigo,DIAMOND,1700,Neossolo,Lagarta / Percevejos,Abr-Ago
user_413,Cooperativa Progresso da Melo Comércio,Cooperativa Progresso da Melo Comércio,Igor Melo,322.731.457-84,(67) 45376-7485,cooperativaprogressodamelocomércio@fazenda.com.br,Cidade RN,RN,Nordeste,Algodão,SILVER,2200,Latossolo Vermelho,Percevejos / Nematoides,Out-Mar
user_414,Chácara Boa Vista da Costa,Chácara Boa Vista da Costa,Paulo Costa,398.280.159-60,(40) 98538-9943,chácaraboavistadacosta@ruraltec.com.br,Cidade RR,RR,Norte,Cana-de-Açúcar,SILVER,1700,Latossolo Vermelho,Percevejos / Ferrugem,Set-Fev
user_415,Agropecuária Lider da Nascimento,Agropecuária Lider da Nascimento,Olivia Nascimento,869.209.611-19,(18) 20905-9793,agropecuárialiderdanascimento@ruraltec.com.br,Cidade RJ,RJ,Outra,Café / Soja,DIAMOND,1200,Argissolo,Percevejos / Cigarrinha,Out-Mar
user_416,Chácara Horizonte do Rocha,Chácara Horizonte do Rocha,Vinicius Rocha,484.372.744-28,(56) 50272-8111,chácarahorizontedorocha@fazenda.com.br,Cidade MG,MG,Outra,Café,GOLD,3000,Terra Roxa,Ferrugem / Percevejos,Abr-Ago
user_417,Agropecuária São João da Ferreira,Agropecuária São João da Ferreira,Helena Ferreira,534.284.353-43,(65) 32671-1322,agropecuáriasãojoãodaferreira@fazenda.com.br,Cidade PB,PB,Outra,Trigo,PLATINUM,1600,Terra Roxa,Lagarta / Ferrugem,Nov-Abr
user_418,Granja Verde do Ribeiro,Granja Verde do Ribeiro,Helena Ribeiro,557.040.736-44,(48) 49960-6600,granjaverdedoribeiro@ruraltec.com.br,Cidade RJ,RJ,Outra,Trigo,GOLD,2900,Neossolo,Nematoides / Ferrugem,Set-Fev
user_419,Agropecuária Boa Vista do Lima LTDA,Agropecuária Boa Vista do Lima LTDA,Ana Lima,882.273.079-20,(27) 82413-5953,agropecuáriaboavistadolima@fazenda.com.br,Cidade AM,AM,Outra,Milho / Café,DIAMOND,2400,Argissolo,Ferrugem / Nematoides,Set-Fev
user_42,Granja Lider do Oliveira,Granja Lider do Oliveira,Mariana Oliveira,247.130.718-27,(46) 26152-5157,granjaliderdooliveira@ruraltec.com.br,Cidade AC,AC,Outra,Café,GOLD,2500,Neossolo,Cigarrinha / Nematoides,Nov-Abr
user_420,Chácara Lider do Lima,Chácara Lider do Lima,Júlia Lima,559.450.736-37,(60) 44695-5128,chácaraliderdolima@ruraltec.com.br,Sorriso,GO,Centro-Oeste,Café,PLATINUM,1100,Latossolo Vermelho,Cigarrinha / Ferrugem,Nov-Abr
user_421,Cooperativa Lider do Lima,Cooperativa Lider do Lima,Igor Lima,231.237.654-87,(24) 37655-5630,cooperativaliderdolima@fazenda.com.br,Cidade SE,SE,Outra,Cana-de-Açúcar,GOLD,1200,Argissolo,Nematoides / Cigarrinha,Abr-Ago
user_422,Fazenda São João da Ribeiro,Fazenda São João da Ribeiro,Igor Ribeiro,518.419.680-06,(13) 76892-2303,fazendasãojoãodaribeiro@fazenda.com.br,Cidade RJ,RJ,Outra,Milho,GOLD,2500,Terra Roxa,Nematoides,Nov-Abr
user_423,Granja Verde do Oliveira,Granja Verde do Oliveira,Vinicius Oliveira,165.036.261-87,(77) 46014-6935,granjaverdedooliveira@ruraltec.com.br,Cidade MA,MA,Outra,Algodão,DIAMOND,3400,Latossolo Vermelho,Ferrugem / Percevejos,Out-Mar
user_424,Fazenda Boa Vista da Cardoso,Fazenda Boa Vista da Cardoso,Paulo Cardoso,755.785.723-01,(25) 96344-0415,fazendaboavistadacardoso@fazenda.com.br,Cidade AP,AP,Outra,Café,DIAMOND,2100,Latossolo Vermelho,Cigarrinha / Percevejos,Nov-Abr
user_425,Granja Progresso da Rocha,Granja Progresso da Rocha,Vinicius Rocha,122.400.699-21,(94) 46792-3357,granjaprogressodarocha@fazenda.com.br,Sorriso,MS,Centro-Oeste,Soja,DIAMOND,2400,Terra Roxa,Percevejos / Ferrugem,Set-Fev
user_426,Fazenda Horizonte do Oliveira EIRELI,Fazenda Horizonte do Oliveira EIRELI,Gabriel Oliveira,737.356.764-06,(89) 82987-8845,fazendahorizontedooliveira@fazenda.com.br,Cidade ES,ES,Outra,Soja / Algodão,PLATINUM,1100,Terra Roxa,Ferrugem,Set-Fev
user_427,Agropecuária Progresso do Pereira Comércio,Agropecuária Progresso do Pereira Comércio,Rafael Pereira,466.684.436-07,(34) 88024-8010,agropecuáriaprogressodopereiracomércio@ruraltec.com.br,Cidade PI,PI,Nordeste,Cana-de-Açúcar / Trigo,SILVER,700,Terra Roxa,Ferrugem / Percevejos,Out-Mar
user_428,Cooperativa Boa Vista do Silva,Cooperativa Boa Vista do Silva,Nicolas Silva,973.841.709-09,(81) 72215-0813,cooperativaboavistadosilva@ruraltec.com.br,Cidade CE,CE,Outra,Milho / Café,DIAMOND,3500,Latossolo Vermelho,Lagarta,Set-Fev
user_429,Granja Progresso do Cardoso,Granja Progresso do Cardoso,Ana Cardoso,509.909.896-28,(46) 51889-7693,granjaprogressodocardoso@ruraltec.com.br,Cidade CE,CE,Outra,Algodão,SILVER,1200,Argissolo,Lagarta / Cigarrinha,Set-Fev
user_43,Cooperativa Boa Vista do Cardoso,Cooperativa Boa Vista do Cardoso,Yasmin Cardoso,791.391.032-37,(75) 53558-2018,cooperativaboavistadocardoso@fazenda.com.br,Cidade CE,CE,Outra,Café,DIAMOND,1700,Latossolo Vermelho,Nematoides / Lagarta,Out-Mar
user_430,Sítio Progresso da Pereira,Sítio Progresso da Pereira,Júlia Pereira,085.559.453-70,(40) 87237-2986,sítioprogressodapereira@ruraltec.com.br,Cidade PA,PA,Norte,Milho,SILVER,2500,Latossolo Amarelo,Percevejos / Lagarta,Set-Fev
user_431,Agropecuária São João da Barbosa,Agropecuária São João da Barbosa,Ana Barbosa,701.099.243-45,(31) 36355-1071,agropecuáriasãojoãodabarbosa@ruraltec.com.br,Cidade TO,TO,Outra,Milho,DIAMOND,2800,Neossolo,Nematoides,Out-Mar
user_432,Sítio Boa Vista da Almeida,Sítio Boa Vista da Almeida,Yasmin Almeida,095.698.427-66,(32) 36714-9829,sítioboavistadaalmeida@agrocorp.com.br,Cidade BA,BA,Nordeste,Cana-de-Açúcar,GOLD,2600,Latossolo Amarelo,Cigarrinha / Percevejos,Abr-Ago
user_433,Cooperativa Ouro da Lima,Cooperativa Ouro da Lima,Helena Lima,009.651.333-48,(62) 50844-2733,cooperativaourodalima@ruraltec.com.br,Cidade ES,ES,Outra,Milho,SILVER,1100,Latossolo Amarelo,Lagarta / Cigarrinha,Abr-Ago
user_434,Cooperativa Horizonte da Oliveira,Cooperativa Horizonte da Oliveira,Tatiana Oliveira,417.284.449-85,(89) 35493-1656,cooperativahorizontedaoliveira@agrocorp.com.br,Cidade CE,CE,Outra,Soja / Trigo,SILVER,800,Neossolo,Cigarrinha / Ferrugem,Nov-Abr
user_435,Sítio Progresso da Oliveira,Sítio Progresso da Oliveira,Ana Oliveira,061.282.611-46,(64) 55143-6098,sítioprogressodaoliveira@fazenda.com.br,Cidade MA,MA,Outra,Cana-de-Açúcar,GOLD,3000,Neossolo,Cigarrinha / Percevejos,Out-Mar
user_436,Granja Verde do Barbosa,Granja Verde do Barbosa,Gabriel Barbosa,198.231.688-94,(46) 38824-0291,granjaverdedobarbosa@agrocorp.com.br,Cidade PE,PE,Nordeste,Cana-de-Açúcar / Café,GOLD,700,Latossolo Amarelo,Ferrugem / Lagarta,Nov-Abr
user_437,Chácara Horizonte do Barbosa,Chácara Horizonte do Barbosa,Mariana Barbosa,294.411.555-02,(44) 60935-9735,chácarahorizontedobarbosa@agrocorp.com.br,Cidade MA,MA,Outra,Algodão / Soja,GOLD,2400,Latossolo Vermelho,Ferrugem / Cigarrinha,Out-Mar
user_438,Sítio Ouro da Martins,Sítio Ouro da Martins,Fernanda Martins,424.208.025-88,(69) 48805-9928,sítioourodamartins@agrocorp.com.br,Cidade PA,PA,Norte,Café / Trigo,SILVER,1700,Argissolo,Nematoides / Ferrugem,Set-Fev
user_439,Cooperativa Esperança do Souza,Cooperativa Esperança do Souza,Daniela Souza,787.473.268-28,(37) 13027-9574,cooperativaesperançadosouza@fazenda.com.br,Cidade PB,PB,Outra,Trigo,GOLD,1300,Latossolo Amarelo,Cigarrinha / Lagarta,Set-Fev
user_44,Granja Esperança do Rocha,Granja Esperança do Rocha,Carlos Rocha,878.612.363-61,(63) 17110-7122,granjaesperançadorocha@ruraltec.com.br,Cidade ES,ES,Outra,Algodão / Café,SILVER,1300,Latossolo Vermelho,Lagarta,Out-Mar
user_440,Granja Esperança do Rocha,Granja Esperança do Rocha,Samuel Rocha,948.178.609-21,(25) 59377-8855,granjaesperançadorocha@fazenda.com.br,Cidade DF,DF,Outra,Algodão,PLATINUM,1800,Argissolo,Ferrugem,Nov-Abr
user_441,Cooperativa Ouro do Ferreira,Cooperativa Ouro do Ferreira,Rafael Ferreira,936.030.677-08,(74) 83238-0530,cooperativaourodoferreira@fazenda.com.br,Cidade AM,AM,Outra,Cana-de-Açúcar,PLATINUM,700,Latossolo Amarelo,Lagarta / Cigarrinha,Abr-Ago
user_442,Cooperativa Boa Vista da Barbosa,Cooperativa Boa Vista da Barbosa,Olivia Barbosa,427.636.790-18,(57) 97862-4094,cooperativaboavistadabarbosa@ruraltec.com.br,Cidade RO,RO,Outra,Milho,DIAMOND,2400,Latossolo Amarelo,Ferrugem / Percevejos,Out-Mar
user_443,Granja Lider da Almeida,Granja Lider da Almeida,Samuel Almeida,992.232.298-22,(94) 89453-2264,granjaliderdaalmeida@fazenda.com.br,Cidade AL,AL,Outra,Algodão / Cana-de-Açúcar,SILVER,2000,Neossolo,Ferrugem,Out-Mar
user_444,Chácara Lider da Souza EIRELI,Chácara Lider da Souza EIRELI,Carlos Souza,093.611.448-62,(90) 66844-8810,chácaraliderdasouza@agrocorp.com.br,Cidade PA,PA,Norte,Cana-de-Açúcar / Soja,DIAMOND,1300,Neossolo,Percevejos / Cigarrinha,Abr-Ago
user_445,Agropecuária Horizonte do Lima,Agropecuária Horizonte do Lima,Tatiana Lima,689.997.702-85,(83) 44138-3443,agropecuáriahorizontedolima@agrocorp.com.br,Cidade SE,SE,Outra,Milho,PLATINUM,1800,Terra Roxa,Percevejos,Nov-Abr
user_446,Sítio Ouro da Ferreira EIRELI,Sítio Ouro da Ferreira EIRELI,Carlos Ferreira,864.319.651-55,(42) 83965-3233,sítioourodaferreira@ruraltec.com.br,Lucas do Rio Verde,MT,Centro-Oeste,Milho,DIAMOND,3700,Latossolo Amarelo,Ferrugem,Abr-Ago
